Movie_ID,title,year,rating,rating_count,genre,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Mystery,Talk-Show,War,Film-Noir,Game-Show,History,Horror,Music,Musical,Reality-TV,News,Romance,Sci-Fi,Sport,Thriller,Western
778,Hook ,1991,6.8,227449,"Adventure,Comedy,Family,11 December 1991 (USA)
",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,Malena ,2000,7.5,86488,"Comedy,Drama,Romance,2 February 2001 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
780,The Godfather: Part III ,1990,7.6,346793,"Crime,Drama,25 December 1990 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Star Trek Beyond ,2016,7.1,221071,"Action,Adventure,Sci-Fi,22 July 2016 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
782,Trumbo ,2015,7.5,73606,"Biography,Drama,27 November 2015 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Apollo 13 ,1995,7.6,259867,"Adventure,Drama,History,30 June 1995 (USA)
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
784,Brokeback Mountain ,2005,7.7,314515,"Drama,Romance,13 January 2006 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
785,Pretty Woman ,1990,7.0,278540,"Comedy,Romance,23 March 1990 (USA)
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
786,Crash ,2004,7.8,413128,"Crime,Drama,Thriller,6 May 2005 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
787,"I, Tonya ",2017,7.5,169819,"Biography,Comedy,Drama,19 January 2018 (USA)
",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,Bram Stoker's Dracula ,1992,7.4,185197,"Horror,13 November 1992 (USA)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
789,A Beautiful Mind ,2001,8.2,819954,"Biography,Drama,4 January 2002 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,Black Hawk Down ,2001,7.7,355588,"Drama,History,War,18 January 2002 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
791,True Lies ,1994,7.2,230836,"Action,Comedy,Thriller,15 July 1994 (USA)
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
792,Skyfall ,2012,7.7,616799,"Action,Adventure,Thriller,9 November 2012 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
793,Moneyball ,2011,7.6,349341,"Biography,Drama,Sport,23 September 2011 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
794,Silver Linings Playbook ,2012,7.7,646950,"Comedy,Drama,Romance,25 December 2012 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
795,Atonement ,2007,7.8,241014,"Drama,Mystery,Romance,11 January 2008 (USA)
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
796,American Sniper ,2014,7.3,425344,"Action,Biography,Drama,16 January 2015 (USA)
",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,Kong: Skull Island ,2017,6.6,259258,"Action,Adventure,Fantasy,10 March 2017 (USA)
",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,What's Eating Gilbert Grape ,1993,7.8,208206,"Drama,4 March 1994 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,Joy ,2015,6.6,124514,"Biography,Drama,25 December 2015 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,The Imitation Game ,2014,8.0,660615,"Biography,Drama,Thriller,25 December 2014 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
801,Frozen ,2013,7.4,556161,"Animation,Adventure,Comedy,27 November 2013 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,The Blind Side ,2009,7.6,283020,"Biography,Drama,Sport,20 November 2009 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
803,Life Is Beautiful ,1997,8.6,598936,"Comedy,Drama,Romance,12 February 1999 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
804,12 Monkeys ,1995,8.0,564438,"Mystery,Sci-Fi,Thriller,5 January 1996 (USA)
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
805,Nocturnal Animals ,2016,7.5,226153,"Drama,Thriller,9 December 2016 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
806,The Post ,2017,7.2,127099,"Biography,Drama,History,12 January 2018 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
807,Midnight in Paris ,2011,7.7,375377,"Comedy,Fantasy,Romance,10 June 2011 (USA)
",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
808,Birdman or (The Unexpected Virtue of Ignorance) ,2014,7.7,560359,"Comedy,Drama,14 November 2014 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,Pirates of the Caribbean: Dead Man's Chest ,2006,7.3,640036,"Action,Adventure,Fantasy,7 July 2006 (USA)
",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,Star Wars: Episode II - Attack of the Clones ,2002,6.5,620700,"Action,Adventure,Fantasy,16 May 2002 (USA)
",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,The Sixth Sense ,1999,8.1,887301,"Drama,Mystery,Thriller,6 August 1999 (USA)
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
812,Cars ,2006,7.1,354137,"Animation,Comedy,Family,9 June 2006 (USA)
",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,Life of Pi ,2012,7.9,565939,"Adventure,Drama,Fantasy,21 November 2012 (USA)
",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,Total Recall ,1990,7.5,291874,"Action,Sci-Fi,Thriller,1 June 1990 (USA)
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
815,The Hunt for Red October ,1990,7.6,173183,"Action,Adventure,Thriller,2 March 1990 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
816,Pirates of the Caribbean: At World's End ,2007,7.1,581372,"Action,Adventure,Fantasy,25 May 2007 (USA)
",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,Tropic Thunder ,2008,7.0,369270,"Action,Comedy,War,13 August 2008 (USA)
",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Pride & Prejudice ,2005,7.8,244187,"Drama,Romance,23 November 2005 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
819,First Man ,2018,7.3,154701,"Biography,Drama,History,12 October 2018 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
820,The Girl with the Dragon Tattoo ,2011,7.8,408187,"Crime,Drama,Mystery,21 December 2011 (USA)
",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,Children of Men ,2006,7.9,451291,"Drama,Sci-Fi,Thriller,5 January 2007 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
822,Waterworld ,1995,6.2,175295,"Action,Adventure,Sci-Fi,28 July 1995 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
823,Spectre ,2015,6.8,373321,"Action,Adventure,Thriller,6 November 2015 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
824,The Shape of Water ,2017,7.3,352350,"Adventure,Drama,Fantasy,22 December 2017 (USA)
",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,Hidden Figures ,2016,7.8,190232,"Biography,Drama,History,6 January 2017 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
826,Mulholland Drive ,2001,8.0,308926,"Drama,Mystery,Thriller,19 October 2001 (USA)
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,Captain Fantastic ,2016,7.9,179034,"Comedy,Drama,29 July 2016 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Unforgiven ,1992,8.2,363141,"Drama,Western,7 August 1992 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
829,True Grit ,2010,7.6,301576,"Drama,Western,22 December 2010 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
830,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",2005,6.9,356310,"Adventure,Family,Fantasy,9 December 2005 (USA)
",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,Zero Dark Thirty ,2012,7.4,263958,"Drama,History,Thriller,11 January 2013 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
832,The Hurt Locker ,2008,7.6,411190,"Drama,Thriller,War,31 July 2009 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
833,Fantastic Beasts and Where to Find Them ,2016,7.3,394350,"Adventure,Family,Fantasy,18 November 2016 (USA)
",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,The Patriot ,2000,7.2,248633,"Action,Drama,History,28 June 2000 (USA)
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
835,Prometheus ,2012,7.0,557291,"Adventure,Mystery,Sci-Fi,8 June 2012 (USA)
",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
836,Coco ,2017,8.4,342929,"Animation,Adventure,Family,22 November 2017 (USA)
",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,The Truman Show ,1998,8.1,898062,"Comedy,Drama,Sci-Fi,5 June 1998 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
838,Air Force One ,1997,6.5,175284,"Action,Drama,Thriller,25 July 1997 (USA)
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839,Catch Me If You Can ,2002,8.1,788198,"Biography,Crime,Drama,25 December 2002 (USA)
",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,The Pianist ,2002,8.5,699517,"Biography,Drama,Music,28 March 2003 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
841,Sicario ,2015,7.6,355921,"Action,Crime,Drama,2 October 2015 (USA)
",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,Being John Malkovich ,1999,7.7,300915,"Comedy,Drama,Fantasy,3 December 1999 (USA)
",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Black Swan ,2010,8.0,681279,"Drama,Thriller,17 December 2010 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
844,Minority Report ,2002,7.6,494274,"Action,Crime,Mystery,21 June 2002 (USA)
",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,Drive ,2011,7.8,553356,"Crime,Drama,16 September 2011 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,Harry Potter and the Deathly Hallows: Part 1 ,2010,7.7,457867,"Adventure,Family,Fantasy,19 November 2010 (USA)
",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,Harry Potter and the Half-Blood Prince ,2009,7.6,452561,"Action,Adventure,Family,15 July 2009 (USA)
",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,Hacksaw Ridge ,2016,8.1,411212,"Biography,Drama,History,4 November 2016 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
849,Good Will Hunting ,1997,8.3,827882,"Drama,Romance,9 January 1998 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,Room ,2015,8.1,351297,"Drama,Thriller,22 January 2016 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
851,Doctor Strange ,2016,7.5,571432,"Action,Adventure,Fantasy,4 November 2016 (USA)
",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,The Lion King ,1994,8.5,907974,"Animation,Adventure,Drama,24 June 1994 (USA)
",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,There Will Be Blood ,2007,8.2,496864,"Drama,25 January 2008 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,Hercules ,1997,7.3,197821,"Animation,Adventure,Comedy,27 June 1997 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,Arrival ,2016,7.9,567867,"Drama,Mystery,Sci-Fi,11 November 2016 (USA)
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856,Troy ,2004,7.2,476197,"Drama,History,14 May 2004 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
857,Zootopia ,2016,8.0,416047,"Animation,Adventure,Comedy,4 March 2016 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,The Big Short ,2015,7.8,343314,"Biography,Comedy,Drama,23 December 2015 (USA)
",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,The Favourite ,2018,7.5,159839,"Biography,Comedy,Drama,21 December 2018 (USA)
",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,Her ,2013,8.0,516530,"Drama,Romance,Sci-Fi,10 January 2014 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
861,"Three Billboards Outside Ebbing, Missouri ",2017,8.2,402481,"Comedy,Crime,Drama,1 December 2017 (USA)
",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Terminator 2: Judgment Day ,1991,8.5,966521,"Action,Sci-Fi,3 July 1991 (USA)
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
863,American Beauty ,1999,8.3,1041224,"Drama,1 October 1999 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,The Grand Budapest Hotel ,2014,8.1,680104,"Adventure,Comedy,Crime,28 March 2014 (USA)
",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,The Hobbit: An Unexpected Journey ,2012,7.8,742463,"Adventure,Family,Fantasy,14 December 2012 (USA)
",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,Solo: A Star Wars Story ,2018,6.9,272635,"Action,Adventure,Sci-Fi,25 May 2018 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
867,Big Hero 6 ,2014,7.8,397172,"Animation,Action,Adventure,7 November 2014 (USA)
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,Independence Day ,1996,7.0,515588,"Action,Adventure,Sci-Fi,3 July 1996 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
869,Bridesmaids ,2011,6.8,261104,"Comedy,Romance,13 May 2011 (USA)
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
870,Into the Wild ,2007,8.1,554138,"Adventure,Biography,Drama,19 October 2007 (USA)
",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,Eternal Sunshine of the Spotless Mind ,2004,8.3,880405,"Drama,Romance,Sci-Fi,19 March 2004 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
872,A Quiet Place ,2018,7.5,383948,"Drama,Horror,Sci-Fi,6 April 2018 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
873,The Avengers ,2012,8.0,1234446,"Action,Adventure,Sci-Fi,4 May 2012 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
874,Primal Fear ,1996,7.7,178034,"Crime,Drama,Mystery,3 April 1996 (USA)
",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,A Few Good Men ,1992,7.7,226848,"Drama,Thriller,11 December 1992 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
876,Memento ,2000,8.4,1087999,"Mystery,Thriller,25 May 2001 (USA)
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
877,Spider-Man ,2002,7.3,670703,"Action,Adventure,Sci-Fi,3 May 2002 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
878,Braveheart ,1995,8.3,935171,"Biography,Drama,History,24 May 1995 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
879,La La Land ,2016,8.0,480791,"Comedy,Drama,Music,25 December 2016 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
880,The Curious Case of Benjamin Button ,2008,7.8,570872,"Drama,Fantasy,Romance,25 December 2008 (USA)
",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
881,Almost Famous ,2000,7.9,245153,"Adventure,Comedy,Drama,22 September 2000 (USA)
",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,The Lord of the Rings: The Two Towers ,2002,8.7,1437095,"Adventure,Drama,Fantasy,18 December 2002 (USA)
",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,The Greatest Showman ,2017,7.6,221787,"Biography,Drama,Musical,20 December 2017 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
884,The Revenant ,2015,8.0,677121,"Action,Adventure,Biography,8 January 2016 (USA)
",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,Dunkirk ,2017,7.9,521210,"Action,Drama,History,21 July 2017 (USA)
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
886,Maleficent ,2014,7.0,333737,"Action,Adventure,Family,30 May 2014 (USA)
",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,Logan ,2017,8.1,619287,"Action,Drama,Sci-Fi,3 March 2017 (USA)
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
888,The Square ,2017,7.2,51879,"Comedy,Drama,19 October 2017 (Germany)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,Pirates of the Caribbean: The Curse of the Black Pearl ,2003,8.0,996090,"Action,Adventure,Fantasy,9 July 2003 (USA)
",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Whiplash ,2014,8.5,680765,"Drama,Music,19 February 2015 (Germany)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
891,Casino ,1995,8.2,446646,"Crime,Drama,22 November 1995 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,Beauty and the Beast ,2017,7.1,260657,"Family,Fantasy,Musical,17 March 2017 (USA)
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
893,Malcolm X ,1992,7.7,81753,"Biography,Drama,History,18 November 1992 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
894,A Star Is Born ,2018,7.7,311491,"Drama,Music,Romance,5 October 2018 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
895,Prisoners ,2013,8.1,573159,"Crime,Drama,Mystery,20 September 2013 (USA)
",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Avatar ,2009,7.8,1094783,"Action,Adventure,Fantasy,18 December 2009 (USA)
",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,12 Years a Slave ,2013,8.1,617925,"Biography,Drama,History,8 November 2013 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
898,The Green Mile ,1999,8.6,1098430,"Crime,Drama,Fantasy,10 December 1999 (USA)
",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,The Hateful Eight ,2015,7.8,492042,"Crime,Drama,Mystery,30 December 2015 (USA)
",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,Harry Potter and the Deathly Hallows: Part 2 ,2011,8.1,735915,"Adventure,Drama,Fantasy,15 July 2011 (USA)
",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Cape Fear ,1991,7.3,166014,"Crime,Thriller,15 November 1991 (USA)
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
902,Frozen II ,2019,6.9,112401,"Animation,Adventure,Comedy,22 November 2019 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,Suicide Squad ,2016,6.0,580831,"Action,Adventure,Fantasy,5 August 2016 (USA)
",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,The Lord of the Rings: The Return of the King ,2003,8.9,1590551,"Adventure,Drama,Fantasy,17 December 2003 (USA)
",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,Harry Potter and the Goblet of Fire ,2005,7.7,524696,"Adventure,Family,Fantasy,18 November 2005 (USA)
",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,Gone Girl ,2014,8.1,823080,"Drama,Mystery,Thriller,3 October 2014 (USA)
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
907,Schindler's List ,1993,8.9,1170424,"Biography,Drama,History,4 February 1994 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
908,Moonlight ,2016,7.4,258678,"Drama,18 November 2016 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Boogie Nights ,1997,7.9,231311,"Drama,31 October 1997 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,Green Book ,2018,8.2,328925,"Biography,Comedy,Drama,16 November 2018 (USA)
",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,Goodfellas ,1990,8.7,980106,"Biography,Crime,Drama,21 September 1990 (USA)
",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,The Departed ,2006,8.5,1147971,"Crime,Drama,Thriller,6 October 2006 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
913,Fifty Shades of Grey ,2015,4.1,291173,"Drama,Romance,Thriller,13 February 2015 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
914,The Lion King ,2019,6.9,193948,"Animation,Adventure,Drama,19 July 2019 (USA)
",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,Blade Runner 2049 ,2017,8.0,433287,"Action,Drama,Mystery,6 October 2017 (USA)
",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
